x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name,frame
794.07513,2746.1582,901.205,2930.7578,3,0.87293893,1,car,99
856.66315,2258.8027,944.6988,2433.584,3,0.8594321,3,car,99
892.9316,2049.4263,960.2924,2188.2766,3,0.8528943,7,car,99
890.2621,1364.5394,952.16455,1477.0065,3,0.8496887,5,car,99
813.1721,2483.7192,906.25745,2668.9038,3,0.8444262,8,car,99
912.8245,1505.2954,974.5413,1625.2295,3,0.8394212,9,car,99
873.3671,924.6063,920.2663,997.90344,3,0.8253014,15,car,99
885.661,1065.4967,937.7838,1149.8561,3,0.82185256,10,car,99
910.9116,1689.3018,970.15137,1802.0219,3,0.82163215,12,car,99
891.2426,1237.4052,947.4181,1331.1368,3,0.821514,13,car,99
895.46924,1852.0034,970.34033,2011.9398,3,0.7950651,11,car,99
855.8809,826.7782,910.68,905.01025,3,0.6935508,16,car,99
794.144,2745.9844,901.5207,2930.9333,3,0.87240756,1,car,100
856.5593,2259.0244,944.7995,2433.6594,3,0.8601284,3,car,100
893.01,2049.4336,960.32825,2188.0698,3,0.85266083,7,car,100
890.24945,1365.1348,952.29913,1477.2382,3,0.8516016,5,car,100
813.6755,2483.9126,906.4964,2669.0586,3,0.84186953,8,car,100
912.8727,1505.4263,974.6431,1625.3726,3,0.8407845,9,car,100
891.2888,1238.1713,947.86365,1331.1086,3,0.8320688,13,car,100
872.87897,924.726,920.73486,999.72894,3,0.82011485,15,car,100
886.0906,1066.436,937.9874,1150.8844,3,0.8186466,10,car,100
910.52,1689.4175,969.98596,1802.176,3,0.8186376,12,car,100
895.5177,1851.9532,970.6433,2012.1837,3,0.8017144,11,car,100
856.6322,827.48584,911.1288,904.3275,3,0.70771843,16,car,100
794.23334,2746.4346,901.32404,2931.0562,3,0.8727459,1,car,101
856.5718,2259.3945,944.766,2433.9849,3,0.85885775,3,car,101
890.4968,1365.6235,952.266,1477.347,3,0.8531661,5,car,101
893.2916,2049.4556,960.2323,2188.3672,3,0.8512146,7,car,101
891.0095,1241.4232,947.14014,1332.1223,3,0.8425593,13,car,101
912.56433,1506.071,974.9868,1625.1753,3,0.84104973,9,car,101
814.3372,2484.0647,906.39386,2669.245,3,0.8358773,8,car,101
885.98816,1067.2156,938.01245,1151.3383,3,0.82600266,10,car,101
872.29816,924.7988,920.3866,1001.66833,3,0.8201566,15,car,101
910.3497,1689.3462,969.8505,1802.3384,3,0.8189364,12,car,101
895.48846,1852.0789,970.602,2012.6777,3,0.80270165,11,car,101
856.3257,827.82916,910.5985,904.36176,3,0.7038499,16,car,101
794.23114,2747.1028,900.99994,2931.26,3,0.87272996,1,car,102
856.617,2259.3362,944.8328,2433.8833,3,0.85778314,3,car,102
890.3842,1365.6265,952.07263,1477.2307,3,0.8530237,5,car,102
893.36426,2049.2993,960.11536,2188.5503,3,0.851039,7,car,102
912.53894,1506.5856,974.41833,1625.4276,3,0.8409733,9,car,102
814.1501,2484.123,906.3737,2669.2625,3,0.83886045,8,car,102
890.77313,1242.6428,947.88025,1333.4619,3,0.8309154,13,car,102
885.8235,1069.584,937.31006,1152.3484,3,0.8242402,10,car,102
910.36365,1689.2794,970.00867,1801.7838,3,0.82217646,12,car,102
872.1264,925.84,919.83673,1002.11115,3,0.8109959,15,car,102
895.59906,1852.1847,970.47675,2012.7517,3,0.7866896,11,car,102
855.7112,828.0055,911.09454,904.5793,3,0.68066365,16,car,102
794.09436,2746.9622,901.1587,2931.2666,3,0.8730798,1,car,103
856.70166,2259.3743,944.7794,2434.1929,3,0.85749817,3,car,103
890.75134,1365.7366,952.1107,1477.231,3,0.8545973,5,car,103
893.27875,2049.3325,960.17706,2188.755,3,0.8517652,7,car,103
912.4999,1506.5724,974.47815,1625.5481,3,0.84178853,9,car,103
814.4724,2484.2397,906.3546,2669.3862,3,0.83428353,8,car,103
890.99744,1243.4037,947.48474,1334.4648,3,0.82180274,13,car,103
886.00507,1069.9353,937.1272,1152.2639,3,0.8217482,10,car,103
910.31946,1689.1403,969.8668,1802.1852,3,0.81747204,12,car,103
872.1742,926.33545,919.72485,1002.27966,3,0.8065565,15,car,103
895.51965,1852.3531,970.5105,2012.7023,3,0.7882147,11,car,103
856.9226,828.14026,911.22546,903.867,3,0.6932982,16,car,103
794.1396,2747.4622,901.0622,2931.609,3,0.8741638,1,car,104
856.3961,2259.6187,945.08655,2434.255,3,0.8580024,3,car,104
890.02386,1364.9324,951.8586,1477.4094,3,0.8532141,5,car,104
893.2835,2049.248,960.4294,2188.8389,3,0.85164607,7,car,104
912.44073,1506.9636,974.78375,1625.3895,3,0.84188825,9,car,104
814.05774,2484.2075,906.40454,2669.5083,3,0.8382858,8,car,104
890.95996,1243.953,947.05286,1334.662,3,0.82447684,13,car,104
909.8247,1689.1593,969.9322,1802.1354,3,0.81989163,12,car,104
885.77545,1070.7653,937.03436,1153.3413,3,0.81913215,10,car,104
872.8645,926.38,919.6655,1003.07245,3,0.81406146,15,car,104
895.48846,1851.5754,971.76746,2012.4956,3,0.8111512,11,car,104
857.6001,827.6754,912.2084,904.3987,3,0.6982969,16,car,104
794.0795,2747.1812,901.05524,2931.5017,3,0.87396485,1,car,105
856.7417,2259.7534,944.9689,2434.3699,3,0.8575016,3,car,105
893.36926,2049.3613,960.376,2189.151,3,0.85211414,7,car,105
889.99713,1364.7122,951.4607,1477.5751,3,0.8518277,5,car,105
912.4794,1507.3912,974.4646,1625.7426,3,0.84255576,9,car,105
890.8092,1243.6476,946.77686,1334.7323,3,0.83990645,13,car,105
814.5033,2484.292,906.4109,2669.7397,3,0.8339689,8,car,105
909.9254,1689.2122,969.9415,1801.9238,3,0.821903,12,car,105
885.4803,1071.1549,936.9494,1153.474,3,0.8199738,10,car,105
873.2771,927.5592,919.3823,1003.8237,3,0.81381994,15,car,105
895.41266,1852.5828,970.54706,2012.9213,3,0.8068627,11,car,105
855.7252,828.4308,910.5365,906.1063,3,0.6843569,16,car,105
794.0111,2747.6357,901.1666,2931.8784,3,0.8752573,1,car,106
856.5802,2260.0005,945.09924,2434.7996,3,0.8571343,3,car,106
890.13513,1364.8971,951.3843,1477.5295,3,0.85180986,5,car,106
893.3888,2049.539,960.4105,2189.45,3,0.851354,7,car,106
912.5887,1507.755,974.58234,1625.918,3,0.8433366,9,car,106
890.81714,1243.3593,946.7742,1336.6488,3,0.840694,13,car,106
814.2321,2484.0784,906.4519,2670.0977,3,0.8327213,8,car,106
873.6261,929.7324,919.0934,1004.6643,3,0.82152754,15,car,106
884.9176,1071.4333,937.31433,1153.4277,3,0.8203356,10,car,106
909.79193,1689.2942,969.8452,1802.3479,3,0.816025,12,car,106
895.4828,1852.7192,970.5013,2013.0474,3,0.80948794,11,car,106
856.5551,828.3038,911.5589,907.5196,3,0.7000835,16,car,106
793.9658,2747.5571,901.2378,2931.9597,3,0.876025,1,car,107
856.34375,2259.9775,945.2522,2434.881,3,0.85706,3,car,107
889.9737,1365.1528,951.4382,1477.4617,3,0.8517518,5,car,107
893.2857,2049.7803,960.5568,2189.8765,3,0.8512422,7,car,107
890.60925,1243.2119,946.444,1336.5676,3,0.84442854,13,car,107
912.18915,1507.8365,974.9262,1625.6426,3,0.84278166,9,car,107
814.21423,2484.101,906.53,2670.1992,3,0.83381,8,car,107
895.70416,1851.7921,971.7402,2012.5302,3,0.82208604,11,car,107
873.43304,929.9802,919.0501,1004.68524,3,0.8180533,15,car,107
909.69434,1689.1667,969.8533,1802.3792,3,0.8161284,12,car,107
884.53345,1072.2479,937.23376,1153.755,3,0.8121486,10,car,107
856.47217,827.7951,910.9001,907.8858,3,0.7068564,16,car,107
793.9873,2747.5635,900.9581,2932.1946,3,0.8752475,1,car,108
856.2953,2260.1765,945.4867,2434.961,3,0.85653377,3,car,108
890.27136,1365.4348,951.36633,1477.3247,3,0.8526137,5,car,108
893.4297,2050.056,960.69934,2189.7102,3,0.8514307,7,car,108
912.19324,1508.387,974.8468,1625.9418,3,0.8421133,9,car,108
890.87964,1243.179,945.9923,1336.4462,3,0.83682114,13,car,108
895.6833,1851.9532,971.6188,2012.4972,3,0.8344485,11,car,108
813.8853,2484.3413,906.37006,2670.3003,3,0.83103365,8,car,108
884.32306,1072.8179,937.0175,1154.2196,3,0.82820505,10,car,108
909.5898,1689.2146,969.76025,1802.269,3,0.81835294,12,car,108
872.6717,930.4228,919.1464,1005.21497,3,0.81631386,15,car,108
856.50793,827.8251,910.5382,908.041,3,0.69975495,16,car,108
794.0436,2747.662,901.15625,2932.3232,3,0.8773556,1,car,109
856.39685,2260.1287,945.3462,2435.2852,3,0.85719174,3,car,109
890.2672,1365.4644,951.2983,1477.3652,3,0.85255975,5,car,109
893.71655,2050.4727,960.9102,2189.739,3,0.85120237,7,car,109
912.30493,1508.5889,975.0171,1626.1946,3,0.8422614,9,car,109
895.736,1852.0178,971.67224,2012.7849,3,0.84016883,11,car,109
813.7793,2484.0051,907.1587,2669.652,3,0.8380919,8,car,109
890.9358,1243.1189,945.7296,1337.0773,3,0.8322413,13,car,109
884.91675,1073.4329,936.4912,1155.4017,3,0.82422894,10,car,109
909.0143,1689.3611,970.38354,1802.896,3,0.8148453,12,car,109
872.5424,930.2174,919.6921,1005.33826,3,0.810925,15,car,109
857.79834,828.3305,911.4022,909.0604,3,0.6792909,16,car,109
793.8468,2747.6733,901.26086,2932.4883,3,0.8791213,1,car,110
856.2944,2259.777,945.1844,2435.1746,3,0.8563266,3,car,110
893.7423,2050.7227,960.8502,2189.828,3,0.8519908,7,car,110
890.1885,1365.4053,950.9392,1477.4387,3,0.8515947,5,car,110
895.68695,1852.0173,971.60815,2012.8894,3,0.84185916,11,car,110
912.2251,1508.9147,975.1749,1625.3448,3,0.83967865,9,car,110
814.12024,2484.2366,907.0609,2669.5393,3,0.834452,8,car,110
891.17285,1243.4662,945.843,1337.6138,3,0.8315798,13,car,110
885.8571,1074.5947,936.3574,1156.0334,3,0.821476,10,car,110
909.08075,1689.3379,970.20905,1803.3586,3,0.81604475,12,car,110
872.75684,931.06177,920.25806,1007.89575,3,0.81054837,15,car,110
858.00037,828.5281,912.5211,909.7427,3,0.67045486,16,car,110
793.9228,2747.451,901.13855,2932.4844,3,0.8787914,1,car,111
856.10486,2259.7615,945.19226,2435.159,3,0.85800326,3,car,111
889.70984,1366.144,950.7691,1477.4893,3,0.8534294,5,car,111
893.46844,2050.707,960.95123,2190.1646,3,0.85110897,7,car,111
895.658,1851.9136,971.7669,2012.7834,3,0.8428289,11,car,111
912.3979,1508.9124,975.0877,1625.834,3,0.8406783,9,car,111
813.79834,2484.1785,907.1772,2669.5256,3,0.8361803,8,car,111
891.84357,1243.6409,946.36835,1337.3816,3,0.8329487,13,car,111
886.4537,1075.2415,936.1602,1156.5458,3,0.8201193,10,car,111
908.8602,1689.2019,970.3567,1803.2141,3,0.8155942,12,car,111
872.27344,931.74756,919.9246,1007.56805,3,0.80627084,15,car,111
857.12463,828.94055,911.64014,909.2312,3,0.68337965,16,car,111
793.9609,2747.7678,901.46704,2932.5652,3,0.88016427,1,car,112
856.1043,2259.1255,945.0756,2435.5059,3,0.85786146,3,car,112
889.5727,1366.1594,950.76105,1477.5471,3,0.8530265,5,car,112
893.6325,2051.3247,961.2482,2190.3896,3,0.852606,7,car,112
895.5907,1851.989,971.7903,2012.8794,3,0.8449693,11,car,112
912.50977,1509.1309,975.1033,1625.9579,3,0.84213585,9,car,112
892.52075,1244.2466,946.6731,1338.114,3,0.83940685,13,car,112
813.6493,2484.9402,906.5127,2669.5967,3,0.8368197,8,car,112
886.98315,1075.4773,936.3108,1157.0566,3,0.8169084,10,car,112
908.9932,1689.2983,970.13837,1804.3398,3,0.815818,12,car,112
872.5644,932.23737,919.61444,1008.11957,3,0.790596,15,car,112
857.3278,829.2832,911.1392,909.91187,3,0.6974047,16,car,112
794.21906,2747.669,901.95355,2932.3938,3,0.88179886,1,car,113
856.1122,2259.027,945.171,2435.5781,3,0.85951734,3,car,113
893.5988,2051.7285,961.4401,2190.4565,3,0.8529536,7,car,113
889.32434,1366.2272,950.9248,1477.6165,3,0.8524683,5,car,113
892.3735,1244.996,946.7869,1339.9215,3,0.8431626,13,car,113
895.57544,1852.0239,972.0575,2012.6558,3,0.8423642,11,car,113
912.1754,1509.1653,975.3534,1625.708,3,0.8414348,9,car,113
813.4584,2485.3604,906.58203,2669.0632,3,0.83918506,8,car,113
887.0237,1076.4155,936.18915,1158.1176,3,0.8187712,10,car,113
909.1229,1689.2875,970.1084,1804.5656,3,0.8160674,12,car,113
873.3638,932.34924,919.5991,1007.48364,3,0.7926331,15,car,113
856.4152,830.3249,911.4333,910.8351,3,0.70618415,16,car,113
794.19617,2747.4258,902.15955,2932.399,3,0.8818126,1,car,114
855.88513,2259.2222,945.13513,2435.9988,3,0.8615184,3,car,114
893.6358,2051.7913,961.62854,2190.6248,3,0.85354084,7,car,114
889.48865,1365.9778,950.9469,1477.901,3,0.8522146,5,car,114
892.15814,1245.4857,945.9866,1340.0646,3,0.85087967,13,car,114
812.2487,2485.5854,906.2708,2668.9956,3,0.84727997,8,car,114
895.41376,1852.248,972.19574,2012.7107,3,0.84267133,11,car,114
912.2241,1509.0317,975.2851,1626.362,3,0.8425142,9,car,114
886.7686,1077.2834,936.2225,1159.242,3,0.81735486,10,car,114
909.20764,1689.3411,970.28796,1804.2771,3,0.81708825,12,car,114
873.645,932.8379,919.7484,1008.7008,3,0.81238306,15,car,114
856.9065,831.94604,912.3393,909.6836,3,0.6938215,16,car,114
794.27,2747.4072,902.1124,2932.372,3,0.8823795,1,car,115
856.125,2259.3267,945.2472,2436.3472,3,0.8601668,3,car,115
893.78265,2052.0652,961.53314,2190.764,3,0.85296714,7,car,115
891.9403,1245.9467,946.8407,1340.8301,3,0.8506975,13,car,115
889.268,1365.6306,950.8061,1477.9194,3,0.84905165,5,car,115
812.16235,2485.58,906.25867,2669.1702,3,0.84589845,8,car,115
895.3046,1852.3041,972.31696,2012.6715,3,0.8444967,11,car,115
912.1814,1508.9253,975.36646,1626.3267,3,0.8422065,9,car,115
873.9612,934.6538,920.0978,1009.55566,3,0.8231462,15,car,115
909.3203,1689.4882,970.1289,1804.5524,3,0.81599134,12,car,115
886.1803,1076.9498,936.17944,1159.8512,3,0.8151095,10,car,115
856.56866,833.9369,913.3709,910.3157,3,0.7246863,16,car,115
794.3161,2747.4395,902.07623,2932.3467,3,0.8820223,1,car,116
856.2113,2260.6174,945.2529,2436.0325,3,0.8614254,3,car,116
894.00964,2052.4065,961.5819,2190.6833,3,0.85305285,7,car,116
811.693,2485.9998,906.2853,2669.522,3,0.8473119,8,car,116
889.4427,1365.9291,950.482,1478.5961,3,0.8452503,5,car,116
891.75385,1247.4276,946.1149,1342.685,3,0.8411634,13,car,116
911.8679,1508.9379,975.6294,1625.721,3,0.84029967,9,car,116
895.07227,1852.8805,972.37427,2012.6583,3,0.8371599,11,car,116
873.68115,936.0075,919.4817,1010.1927,3,0.82506424,15,car,116
909.3407,1689.4596,970.0786,1804.3909,3,0.8175106,12,car,116
885.52423,1077.2017,936.1346,1160.842,3,0.8061532,10,car,116
856.3766,836.04584,912.96606,910.56134,3,0.7300587,16,car,116
794.46497,2747.3247,902.5318,2932.4487,3,0.8830576,1,car,117
856.46155,2261.1177,945.1516,2436.2935,3,0.8628801,3,car,117
894.24536,2052.7046,961.574,2190.569,3,0.8541287,7,car,117
811.21277,2486.3064,906.1338,2669.4731,3,0.8500356,8,car,117
911.9921,1509.023,975.4184,1626.576,3,0.84121823,9,car,117
889.44855,1366.56,949.9468,1478.7616,3,0.84115887,5,car,117
891.8344,1247.5851,946.37823,1343.257,3,0.8401019,13,car,117
895.03455,1853.402,972.3574,2012.6085,3,0.83666575,11,car,117
873.80566,938.59436,919.13635,1010.51746,3,0.83027196,15,car,117
909.3778,1689.2465,970.31006,1804.7128,3,0.81837547,12,car,117
885.51874,1077.5984,936.0855,1161.7716,3,0.8102679,10,car,117
857.0195,836.7885,912.4063,910.89,3,0.70172065,16,car,117
794.44904,2747.354,902.84216,2932.3813,3,0.8835381,1,car,118
856.463,2261.5623,945.1699,2436.4492,3,0.86324996,3,car,118
894.1509,2052.6814,961.61206,2190.382,3,0.85378957,7,car,118
811.1486,2486.502,905.8958,2669.8696,3,0.84705025,8,car,118
891.80786,1247.6333,946.3416,1343.301,3,0.8445269,13,car,118
912.054,1508.7744,975.3794,1626.6354,3,0.84246224,9,car,118
889.6145,1366.5984,950.2772,1479.043,3,0.8391928,5,car,118
894.8802,1853.2943,972.3499,2012.6635,3,0.8328207,11,car,118
873.99634,938.8524,919.4724,1010.9652,3,0.8297733,15,car,118
909.4455,1689.423,969.9432,1805.1687,3,0.8178319,12,car,118
885.9972,1077.892,935.9597,1162.204,3,0.8142105,10,car,118
856.5458,837.76855,913.0774,911.75,3,0.72689027,16,car,118
794.3489,2747.588,902.6151,2932.5356,3,0.8829335,1,car,119
856.57556,2261.5684,945.1918,2436.582,3,0.86248016,3,car,119
894.0727,2052.7808,961.3233,2190.3582,3,0.85402924,7,car,119
810.8985,2486.7854,906.0075,2670.613,3,0.8478721,8,car,119
892.03955,1247.646,946.88904,1343.7661,3,0.84178853,13,car,119
911.84674,1508.9541,975.3404,1626.461,3,0.840971,9,car,119
889.56445,1366.7166,949.98083,1479.229,3,0.834284,5,car,119
894.86005,1853.9579,972.2664,2012.4679,3,0.83267665,11,car,119
873.80615,939.96606,919.38745,1011.40283,3,0.8243334,15,car,119
909.0998,1689.2853,970.10834,1805.1163,3,0.81898326,12,car,119
886.2713,1078.6392,935.94415,1162.897,3,0.8114409,10,car,119
857.01324,837.49854,913.13434,912.1101,3,0.72928995,16,car,119
794.7636,2747.6372,903.1452,2932.1768,3,0.8840007,1,car,120
857.19385,2261.3943,945.07446,2437.2134,3,0.86331415,3,car,120
894.2014,2053.1494,961.81934,2190.188,3,0.8535381,7,car,120
810.50574,2486.8545,906.38196,2670.9116,3,0.8424817,8,car,120
911.8244,1508.7703,975.35504,1626.7314,3,0.83962315,9,car,120
891.86224,1248.0635,946.45074,1344.9451,3,0.8377691,13,car,120
895.1085,1854.456,972.2373,2012.3699,3,0.83291876,11,car,120
873.1853,941.80994,919.8054,1011.4543,3,0.8234837,15,car,120
909.79816,1689.3424,970.54285,1805.0197,3,0.8196816,12,car,120
889.36395,1366.8657,949.7199,1479.9421,3,0.8140095,5,car,120
886.57544,1079.6647,936.0571,1164.274,3,0.8000632,10,car,120
857.0832,838.7068,913.7305,913.0231,3,0.7014661,16,car,120
794.76965,2747.6829,903.208,2932.2312,3,0.8846891,1,car,121
857.2551,2261.728,945.06335,2437.1592,3,0.8634072,3,car,121
894.1809,2053.3867,961.6452,2190.204,3,0.8528674,7,car,121
810.979,2487.023,906.4927,2670.7993,3,0.84462136,8,car,121
911.7063,1508.6924,975.29224,1626.616,3,0.83961594,9,car,121
891.92615,1248.286,946.3843,1344.9404,3,0.83112,13,car,121
895.08984,1854.275,972.22046,2012.358,3,0.8301942,11,car,121
889.87445,1366.9028,949.6038,1479.9569,3,0.82339513,5,car,121
872.07074,942.2256,919.9636,1013.343,3,0.822771,15,car,121
909.74194,1689.4156,970.2616,1805.6254,3,0.8197392,12,car,121
886.40753,1081.3799,936.16626,1165.2762,3,0.7995675,10,car,121
857.5869,838.7783,914.1544,913.348,3,0.72186387,16,car,121
794.72406,2747.8413,902.98535,2932.2725,3,0.88497245,1,car,122
857.08026,2261.4146,944.898,2437.351,3,0.8629262,3,car,122
894.0361,2053.3247,961.69574,2190.3706,3,0.8536408,7,car,122
810.213,2486.9329,906.2649,2672.4526,3,0.84187126,8,car,122
911.86487,1508.6548,975.5314,1626.685,3,0.8399614,9,car,122
892.0939,1247.8809,946.39087,1344.844,3,0.832349,13,car,122
895.07684,1854.3552,972.2818,2012.2676,3,0.83079344,11,car,122
889.6936,1366.8374,949.65356,1479.9912,3,0.8233382,5,car,122
909.0046,1689.3615,970.2724,1805.3881,3,0.82110524,12,car,122
872.5731,942.184,919.6942,1013.1967,3,0.8197702,15,car,122
885.7557,1081.7173,936.4063,1166.4963,3,0.81152827,10,car,122
858.1536,838.4881,915.0533,913.6575,3,0.7032122,16,car,122
794.8731,2748.3408,902.8035,2932.6323,3,0.8852431,1,car,123
856.4464,2260.4536,944.7595,2437.9592,3,0.862016,3,car,123
893.88007,2053.586,961.66425,2190.7656,3,0.85239756,7,car,123
809.7171,2486.8777,906.61176,2673.4038,3,0.84822214,8,car,123
911.76196,1508.8098,975.1289,1627.1047,3,0.8383913,9,car,123
891.986,1248.304,946.5778,1344.4124,3,0.8357242,13,car,123
894.9199,1855.1268,972.3783,2012.4741,3,0.82412934,11,car,123
909.82324,1689.3549,970.7805,1805.254,3,0.820658,12,car,123
872.8889,942.5387,919.2643,1013.2185,3,0.81812614,15,car,123
884.8491,1081.6974,936.40283,1166.8868,3,0.8172133,10,car,123
889.7884,1366.5231,949.6659,1480.9072,3,0.8110225,5,car,123
857.8253,838.43884,914.82935,914.0504,3,0.69913805,16,car,123
794.88446,2748.32,902.87054,2932.4392,3,0.88439673,1,car,124
856.4508,2260.4377,944.6449,2438.2837,3,0.8607354,3,car,124
893.6567,2053.41,961.2922,2190.6921,3,0.8507495,7,car,124
809.4038,2487.014,906.34076,2674.897,3,0.8452545,8,car,124
895.0076,1855.5876,972.36566,2012.752,3,0.841259,11,car,124
911.6704,1508.9705,975.19226,1627.0381,3,0.8373574,9,car,124
873.2624,942.8794,919.45953,1015.60815,3,0.8309213,15,car,124
892.27527,1249.1887,946.0443,1344.1959,3,0.8295771,13,car,124
909.52625,1689.4061,970.60913,1806.0297,3,0.8212086,12,car,124
884.6836,1082.0845,936.2355,1166.7678,3,0.81812894,10,car,124
890.0448,1366.2388,949.1798,1481.0513,3,0.81185335,5,car,124
858.4215,838.4055,913.1019,912.4944,3,0.7126382,16,car,124
794.9115,2748.5015,903.3125,2932.5933,3,0.8859069,1,car,125
857.1797,2263.486,944.8004,2438.877,3,0.86056185,3,car,125
893.6585,2053.5444,961.2259,2190.9124,3,0.8509597,7,car,125
809.7814,2486.9878,906.24316,2674.5903,3,0.84865266,8,car,125
911.6193,1509.0602,975.2928,1627.1096,3,0.83857626,9,car,125
873.11884,943.52954,920.1872,1016.50146,3,0.8379782,15,car,125
895.10474,1855.7358,972.2416,2012.7513,3,0.8329621,11,car,125
892.2627,1249.6589,945.94666,1344.6807,3,0.8319269,13,car,125
884.5939,1082.4779,936.2106,1167.6304,3,0.82458556,10,car,125
908.8085,1689.3801,970.29346,1806.0201,3,0.8221119,12,car,125
889.7457,1365.7285,949.24915,1481.167,3,0.79258776,5,car,125
858.3393,838.67285,914.1619,912.29956,3,0.69796103,16,car,125
794.8595,2748.7903,902.8961,2932.4956,3,0.8850197,1,car,126
856.98944,2262.8584,944.7314,2439.4106,3,0.8614133,3,car,126
893.605,2053.5562,960.95154,2190.952,3,0.8505768,7,car,126
809.2161,2486.8413,906.301,2675.5657,3,0.8487081,8,car,126
911.7538,1509.4089,974.86316,1627.2814,3,0.8372297,9,car,126
872.9903,944.7713,920.33734,1016.3776,3,0.8358933,15,car,126
892.5837,1250.2551,946.33044,1344.8884,3,0.8307185,13,car,126
895.0951,1855.8501,972.41187,2013.1758,3,0.8276866,11,car,126
909.452,1689.458,970.896,1806.154,3,0.8226426,12,car,126
885.01,1083.2441,936.60156,1169.2544,3,0.8218375,10,car,126
890.17346,1366.3778,949.5972,1481.53,3,0.80628455,5,car,126
857.4524,838.9715,913.6581,913.3819,3,0.6991258,16,car,126
794.79456,2748.8271,903.02747,2932.6577,3,0.8839599,1,car,127
856.7201,2262.4854,944.4346,2439.7314,3,0.86106706,3,car,127
808.9347,2487.2441,906.7632,2675.62,3,0.8551082,8,car,127
893.4763,2053.332,960.7848,2191.8223,3,0.84827197,7,car,127
911.79803,1509.59,974.8458,1627.4187,3,0.83750933,9,car,127
873.13293,944.7551,920.39246,1015.6499,3,0.83425754,15,car,127
892.4297,1250.9587,946.2422,1345.3772,3,0.83395827,13,car,127
909.5257,1689.6204,970.79535,1806.4373,3,0.82247156,12,car,127
895.0001,1855.9094,972.49146,2013.6954,3,0.8217561,11,car,127
890.363,1366.3608,949.4555,1482.0479,3,0.80798984,5,car,127
885.1357,1083.7783,936.6092,1170.4734,3,0.8001177,10,car,127
857.5653,839.05975,913.1085,912.0035,3,0.70799947,16,car,127
794.96643,2748.9688,902.9895,2932.4834,3,0.884841,1,car,128
856.80304,2261.8323,943.9076,2439.1465,3,0.86071575,3,car,128
809.17566,2487.207,906.8606,2676.0867,3,0.8570379,8,car,128
893.4205,2053.3462,960.7086,2192.3774,3,0.8457928,7,car,128
911.86066,1509.475,974.9976,1627.4106,3,0.83841294,9,car,128
872.4937,944.468,920.1797,1015.1655,3,0.83330476,15,car,128
892.7419,1252.0281,946.181,1346.0549,3,0.8309907,13,car,128
909.16406,1689.7139,970.7417,1806.3989,3,0.82294154,12,car,128
889.9669,1365.8672,949.2898,1482.5211,3,0.81307405,5,car,128
894.9308,1856.2738,972.48364,2013.9924,3,0.81200033,11,car,128
885.0066,1084.4115,936.7141,1172.1807,3,0.7972921,10,car,128
856.9563,839.1,913.5967,913.0864,3,0.72212213,16,car,128
795.0038,2748.8228,903.5139,2932.626,3,0.88380295,1,car,129
856.55365,2260.989,943.17847,2439.368,3,0.8592141,3,car,129
809.3364,2487.5532,906.804,2676.0288,3,0.8590553,8,car,129
893.0774,2053.3704,960.5095,2193.0945,3,0.84333646,7,car,129
912.13806,1509.416,975.26807,1627.0876,3,0.8381181,9,car,129
892.0969,1252.8456,945.4546,1346.7076,3,0.8346276,13,car,129
872.79144,944.6014,920.1385,1015.6628,3,0.8229957,15,car,129
909.5191,1689.7379,971.0246,1806.5482,3,0.82288605,12,car,129
890.0594,1366.1986,949.65546,1483.1089,3,0.81463486,5,car,129
894.9549,1856.737,972.4301,2014.4637,3,0.80210733,11,car,129
885.1095,1085.979,936.7394,1173.3287,3,0.79275644,10,car,129
856.6703,839.1775,913.5912,913.88104,3,0.713815,16,car,129
795.061,2749.1233,903.31146,2932.8784,3,0.8847421,1,car,130
809.2529,2487.6802,906.67676,2675.7805,3,0.8588377,8,car,130
855.5858,2259.1191,942.7838,2439.2134,3,0.8583355,3,car,130
893.24524,2053.6309,960.2483,2192.9468,3,0.84161425,7,car,130
912.1723,1509.9108,974.8226,1627.586,3,0.8391515,9,car,130
892.05347,1252.9756,945.29895,1347.3666,3,0.82546216,13,car,130
909.6522,1689.8075,970.68384,1807.0338,3,0.8223062,12,car,130
873.6808,944.62256,920.131,1016.5537,3,0.82002395,15,car,130
890.1879,1365.8123,949.4949,1483.5934,3,0.8128274,5,car,130
885.71265,1086.202,936.66907,1173.8455,3,0.8011467,10,car,130
894.67584,1857.9492,971.6589,2015.1519,3,0.7855795,11,car,130
857.4948,839.3899,913.561,913.5615,3,0.7054036,16,car,130
794.9861,2749.2737,903.3893,2933.3042,3,0.88479024,1,car,131
809.2068,2487.642,906.9776,2675.5347,3,0.85861,8,car,131
855.49207,2258.8074,942.103,2439.0366,3,0.85787314,3,car,131
892.9411,2053.7349,959.7889,2192.498,3,0.84108996,7,car,131
912.13,1509.7937,974.8751,1627.7363,3,0.8407348,9,car,131
885.95715,1086.3871,936.4829,1173.9657,3,0.82256633,10,car,131
909.0095,1690.1561,970.51575,1806.3336,3,0.82251644,12,car,131
873.07556,944.5292,919.93787,1017.93506,3,0.81243277,15,car,131
895.0298,1856.9198,972.3164,2015.5404,3,0.8047333,11,car,131
890.0817,1365.6904,949.47345,1483.8269,3,0.8043909,5,car,131
891.9385,1253.6462,945.28625,1348.2524,3,0.7918225,13,car,131
857.60254,839.7289,913.47644,914.38635,3,0.72018015,16,car,131
